fetched_at,phrase,region_name,region_id,region_type,device,kind,rank,nested_phrase,count,total_count
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,10,наши цены,194,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,9,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,12,мои покупки,244,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,13,b2c продажи что это,3,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,association,14,розничная цена это,14,22
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,1,приобрести как пишется,33,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,2,купля продажа,5467,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,3,изт маркет,1,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,4,b2b продажи это,8,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,5,я покупаю,410,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,6,моя цена,339,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,7,b2b продажи что это,5,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,8,отдел продаж,294,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,2,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,10,наши цены,113,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,11,мсг37 рф прайс листы,3,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,12,ты знаешь себе цену ты бесценна,1,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,13,мои покупки,114,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,14,b2c продажи что это,2,26
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,association,15,розничная цена это,2,26
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,1,приобрести как пишется,207,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,2,купля продажа,25852,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,3,изт маркет,26,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,4,b2b продажи это,60,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,5,я покупаю,2752,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,6,моя цена,2450,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,7,b2b продажи что это,40,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,8,отдел продаж,2093,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,23,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,10,наши цены,397,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,9,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,12,мои покупки,750,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,13,b2c продажи что это,16,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,association,14,розничная цена это,38,5
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,1,приобрести как пишется,190,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,2,купля продажа,24287,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,3,изт маркет,33,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,4,b2b продажи это,84,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,5,я покупаю,2379,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,6,моя цена,2213,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,7,b2b продажи что это,55,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,8,отдел продаж,2144,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,30,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,10,наши цены,337,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,11,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,12,мои покупки,373,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,13,b2c продажи что это,15,3
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,association,14,розничная цена это,19,3
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,1,приобрести как пишется,120,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,2,купля продажа,17073,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,3,изт маркет,8,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,4,b2b продажи это,33,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,5,я покупаю,1629,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,6,моя цена,3116,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,7,b2b продажи что это,28,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,8,отдел продаж,975,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,5,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,10,наши цены,245,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,5,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,12,мои покупки,365,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,13,b2c продажи что это,7,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,association,14,розничная цена это,18,10
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,1,приобрести как пишется,50,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,2,купля продажа,10142,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,3,изт маркет,3,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,4,b2b продажи это,19,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,5,я покупаю,967,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,6,моя цена,1001,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,7,b2b продажи что это,17,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,8,отдел продаж,568,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,6,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,10,наши цены,206,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,5,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,12,мои покупки,191,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,13,b2c продажи что это,6,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,association,14,розничная цена это,4,11
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,1,приобрести как пишется,83,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,2,купля продажа,16237,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,3,изт маркет,15,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,4,b2b продажи это,42,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,5,я покупаю,1334,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,6,моя цена,998,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,7,b2b продажи что это,36,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,8,отдел продаж,918,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,14,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,10,наши цены,226,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,14,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,12,мои покупки,201,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,13,b2c продажи что это,4,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,association,14,розничная цена это,7,5
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,1,приобрести как пишется,37,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,2,купля продажа,7789,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,3,b2b продажи это,24,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,4,я покупаю,701,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,5,моя цена,1206,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,6,b2b продажи что это,14,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,7,отдел продаж,531,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,8,наши цены,198,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,9,мсг37 рф прайс листы,971,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,10,ты знаешь себе цену ты бесценна,2,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,11,мои покупки,125,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,12,b2c продажи что это,2,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,association,13,розничная цена это,3,12
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,1,мазь арника для чего применяется,34,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,2,мазь метилсалицилат от чего помогает цена,14,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,3,бепантен мазь для чего применяется,18,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,4,мазь ортофен для чего предназначена,2,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,5,фуцидин мазь от чего она помогает,2,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,6,окопник мазь для чего,2,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,7,синофлановая мазь от чего помогает цена,1,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,8,гидрокортизон акос мазь для чего применяется,14,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,9,пимафуцин мазь для чего применяется мужчинам,4,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,10,мазь фуцидин для чего применяется,14,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,11,мазь супироцин для чего применяется,9,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,12,траумель мазь для чего предназначена цена,7,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,13,бороплюс мазь от чего помогает цена,2,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,association,14,мазь левомеколь для чего применяется цена,26,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,1,домик на окраине,42,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,2,договор купли продажи дома,446,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,3,продажа домов,14694,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,4,модульный домик,96,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,5,покупка дома,1947,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,6,домик лесника,27,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,7,продается дом,599,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,8,дачные домики под ключ недорого цены,18,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,9,модульный домик для дачи,15,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,10,дом на продажу,2397,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,11,молитва на продажу дома и земельного участка,11,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,12,модульный дом цена,395,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,13,документы для продажи дома,83,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,14,летние домики для дачи недорого,9,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,15,купить домик для дачи,35,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,association,16,домик на дачу недорого,7,2
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,1,приобрести как пишется,70,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,2,купля продажа,10247,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,3,изт маркет,2,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,4,b2b продажи это,18,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,5,я покупаю,901,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,6,моя цена,1038,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,7,b2b продажи что это,15,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,8,отдел продаж,767,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,7,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,10,наши цены,227,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,2,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,12,мои покупки,178,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,13,b2c продажи что это,3,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,association,14,розничная цена это,16,17
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,1,приобрести как пишется,247,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,2,купля продажа,31585,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,3,изт маркет,19,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,4,b2b продажи это,84,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,5,я покупаю,3645,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,6,моя цена,4491,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,7,b2b продажи что это,50,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,8,отдел продаж,2505,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,9,какие монеты ценятся сейчас и их цена,42,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,10,наши цены,808,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,11,ты знаешь себе цену ты бесценна,17,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,12,мои покупки,510,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,13,b2c продажи что это,13,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,association,14,розничная цена это,48,13
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,1,приобрести как пишется,86,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,2,купля продажа,11677,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,3,изт маркет,1,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,4,b2b продажи это,26,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,5,я покупаю,973,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,6,моя цена,1143,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,7,b2b продажи что это,21,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,8,отдел продаж,629,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,9,наши цены,152,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,10,ты знаешь себе цену ты бесценна,4,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,11,мои покупки,297,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,12,b2c продажи что это,7,1
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,association,13,розничная цена это,16,1
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,nested,1,овсянников купить,8,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,nested,2,купить дом в овсянниково,2,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,nested,3,купить книгу овсянникова,2,8
2026-09-15,овсянников купить,Тюменская область,11176,campaign,DEVICE_ALL,nested,4,куплю дом деревне овсянников,1,8
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,nested,1,овсянников купить,20,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,nested,2,овсянников мыло купить,7,20
2026-09-15,овсянников купить,Волгоградская область,10950,campaign,DEVICE_ALL,nested,3,купить мед алтайский из овсянникова в озон,5,20
2026-09-15,овсянников купить,Воронежская область,10672,campaign,DEVICE_ALL,nested,1,овсянников купить,6,6
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,1,овсянников купить,136,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,2,овсянниково орел купить,100,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,3,купить дом в овсянниково,86,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,4,купить дом в орле в овсянниково,71,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,5,куплю дом деревне овсянников,68,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,6,авито овсянников купить дом,62,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,7,авито орел купить купить дом овсянниково,62,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,8,купить дом в овсянниково орловский район,10,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,9,купить дом в деревне овсянниково город орел,9,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,10,авито орел купить дачу овсянниково,9,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,11,купить дом д овсянниково,7,136
2026-09-15,овсянников купить,Орловская область,10772,campaign,DEVICE_ALL,nested,12,овсянниково купить участок,7,136
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,1,овсянников купить,22,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,2,овсянников крем купить,11,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,3,овсянников крем для рук купить,8,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,4,овсянников мыло купить,5,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,5,овсянников черный перец купить,5,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,6,овсянников где купить,2,22
2026-09-15,овсянников купить,Ярославская область,10841,campaign,DEVICE_ALL,nested,7,куплю дом деревне овсянников,1,22
2026-09-15,овсянников купить,Костромская область,10699,campaign,DEVICE_ALL,nested,1,овсянников купить,26,26
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,1,овсянников купить,5,5
2026-09-15,овсянников купить,Республика Башкортостан,11111,campaign,DEVICE_ALL,nested,2,овсянников где купить,2,5
2026-09-15,овсянников купить,Новосибирская область,11316,campaign,DEVICE_ALL,nested,1,овсянников купить,3,3
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,nested,1,овсянников купить,10,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,nested,2,овсянников крем для рук купить,2,10
2026-09-15,овсянников купить,Саратовская область,11146,campaign,DEVICE_ALL,nested,3,овсянников крем купить,2,10
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,nested,1,овсянников купить,11,11
2026-09-15,овсянников купить,Вологодская область,10853,campaign,DEVICE_ALL,nested,2,савсан набор овсянникова купить,10,11
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,nested,1,овсянников купить,5,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,nested,2,купить дом в овсянниково,1,5
2026-09-15,овсянников купить,Алтайский край,11235,campaign,DEVICE_ALL,nested,3,авито овсянников купить дом,1,5
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,nested,1,овсянников купить,12,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,nested,2,купить дом в овсянниково,8,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,nested,3,купить дом в овсянниково шуйский район,6,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,nested,4,овсянников где купить,2,12
2026-09-15,овсянников купить,Ивановская область,10687,campaign,DEVICE_ALL,nested,5,купить дом д овсянниково,1,12
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,nested,1,овсянников крем купить,2,2
2026-09-15,овсянников купить,Омская область,11318,campaign,DEVICE_ALL,nested,2,овсянников купить,2,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,nested,1,купить дом в овсянниково,2,2
2026-09-15,овсянников купить,Кемеровская область,11282,control,DEVICE_ALL,nested,2,овсянников купить,2,2
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,1,овсянников купить,17,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,2,овсянников где купить,7,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,3,авито овсянников купить дом,2,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,4,овсянников крем для рук купить,2,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,5,овсянников крем купить,2,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,6,овсянников мыло купить,2,17
2026-09-15,овсянников купить,Кировская область,11070,control,DEVICE_ALL,nested,7,овсянников черный перец купить,2,17
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,nested,1,овсянников купить,13,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,nested,2,овсянников мыло жидкое купить,3,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,nested,3,овсянников мыло купить,3,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,nested,4,купить дом овсянниково,2,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,nested,5,куплю дом деревне овсянников,1,13
2026-09-15,овсянников купить,Ростовская область,11029,control,DEVICE_ALL,nested,6,овсянниково купить участок,1,13
2026-09-15,овсянников купить,Тульская область,10832,control,DEVICE_ALL,nested,1,овсянников купить,1,1
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,1,дегтярное мыло,750,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,2,дегтярное мыло для чего,124,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,3,марсельское мыло,14,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,4,кокосовое хозяйственное мыло,21,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,5,soap skin,16,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,6,мыло земляничное,14,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,7,можно ли умываться мылом,10,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,8,можно ли умываться дегтярным мылом,2,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,9,можно ли мыть лицо дегтярным мылом,5,13
2026-09-15,овсянников мыло,Тюменская область,11176,campaign,DEVICE_ALL,association,10,хозяйственное мыло для лица,12,13
2026-09-15,овсянников мыло,Волгоградская область,10950,campaign,DEVICE_ALL,association,1,дегтярное мыло,1175,21
2026-09-15,овсянников мыло,Волгоградская область,10950,campaign,DEVICE_ALL,association,2,дегтярное мыло для чего,219,21
2026-09-15,овсянников мыло,Волгоградская область,10950,campaign,DEVICE_ALL,association,3,марсельское мыло,16,21
2026-09-15,овсянников мыло,Волгоградская область,10950,campaign,DEVICE_ALL,association,4,мыление мыла,2,21
2026-09-15,овсянников мыло,Волгоградская область,10950,campaign,DEVICE_ALL,association,5,кокосовое хозяйственное мыло,7,21
2026-09-15,овсянников мыло,Волгоградская область,10950,campaign,DEVICE_ALL,association,6,soap skin,27,21
